DATE,age_category,percent_positive_7d_avg
2021-07-24,65+,0.0052
2021-07-25,65+,0.0051
2021-07-26,65+,0.0054
2021-07-27,65+,0.0053
2021-07-28,65+,0.0048
2021-07-29,65+,0.0049
2021-07-30,65+,0.0050
2021-07-31,65+,0.0050
2021-08-01,65+,0.0050
2021-08-02,65+,0.0050
2021-08-03,65+,0.0050
2021-08-04,65+,0.0051
2021-08-05,65+,0.0052
2021-08-06,65+,0.0058
2021-08-07,65+,0.0058
2021-08-08,65+,0.0060
2021-08-09,65+,0.0057
2021-08-10,65+,0.0062
2021-08-11,65+,0.0064
2021-08-12,65+,0.0069
2021-08-13,65+,0.0074
2021-08-14,65+,0.0080
2021-08-15,65+,0.0087
2021-08-16,65+,0.0097
2021-08-17,65+,0.0097
2021-08-18,65+,0.0103
2021-08-19,65+,0.0106
2021-08-20,65+,0.0107
2021-08-21,65+,0.0107
2021-08-22,65+,0.0104
2021-08-23,65+,0.0105
2021-08-24,65+,0.0112
2021-08-25,65+,0.0117
2021-08-26,65+,0.0120
2021-08-27,65+,0.0127
2021-08-28,65+,0.0130
2021-08-29,65+,0.0133
2021-08-30,65+,0.0142
2021-08-31,65+,0.0140
2021-09-01,65+,0.0139
2021-09-02,65+,0.0142
2021-09-03,65+,0.0141
2021-09-04,65+,0.0144
2021-09-05,65+,0.0146
2021-09-06,65+,0.0146
2021-09-07,65+,0.0161
2021-09-08,65+,0.0166
2021-09-09,65+,0.0170
2021-09-10,65+,0.0171
2021-09-11,65+,0.0164
2021-09-12,65+,0.0169
2021-09-13,65+,0.0161
2021-09-14,65+,0.0152
2021-09-15,65+,0.0148
2021-09-16,65+,0.0146
2021-09-17,65+,0.0145
2021-09-18,65+,0.0155
2021-09-19,65+,0.0153
2021-09-20,65+,0.0153
2021-09-21,65+,0.0160
2021-09-22,65+,0.0166
2021-09-23,65+,0.0162
2021-09-24,65+,0.0157
2021-09-25,65+,0.0149
2021-09-26,65+,0.0141
2021-09-27,65+,0.0144
2021-09-28,65+,0.0139
2021-09-29,65+,0.0135
2021-09-30,65+,0.0136
2021-10-01,65+,0.0140
2021-10-02,65+,0.0146
2021-10-03,65+,0.0151
2021-10-04,65+,0.0149
2021-10-05,65+,0.0149
2021-10-06,65+,0.0152
2021-10-07,65+,0.0155
2021-10-08,65+,0.0155
2021-10-09,65+,0.0150
2021-10-10,65+,0.0153
2021-10-11,65+,0.0157
2021-10-12,65+,0.0168
2021-10-13,65+,0.0158
2021-10-14,65+,0.0153
2021-10-15,65+,0.0154
2021-10-16,65+,0.0151
2021-10-17,65+,0.0143
2021-10-18,65+,0.0137
2021-10-19,65+,0.0125
2021-10-20,65+,0.0124
2021-10-21,65+,0.0116
2021-10-22,65+,0.0101
2021-10-23,65+,0.0099
2021-10-24,65+,0.0098
2021-10-25,65+,0.0102
2021-10-26,65+,0.0104
2021-10-27,65+,0.0113
2021-10-28,65+,0.0121
2021-10-29,65+,0.0130
2021-10-30,65+,0.0134
2021-10-31,65+,0.0141
2021-11-01,65+,0.0142
2021-11-02,65+,0.0144
2021-11-03,65+,0.0162
2021-11-04,65+,0.0160
2021-11-05,65+,0.0170
2021-11-06,65+,0.0172
2021-11-07,65+,0.0182
2021-11-08,65+,0.0188
2021-11-09,65+,0.0187
2021-11-10,65+,0.0180
2021-11-11,65+,0.0187
2021-11-12,65+,0.0200
2021-11-13,65+,0.0197
2021-11-14,65+,0.0188
2021-11-15,65+,0.0190
2021-11-16,65+,0.0201
2021-11-17,65+,0.0213
2021-11-18,65+,0.0210
2021-11-19,65+,0.0202
2021-11-20,65+,0.0215
2021-11-21,65+,0.0216
2021-11-22,65+,0.0211
2021-11-23,65+,0.0208
2021-11-24,65+,0.0200
2021-11-25,65+,0.0212
2021-11-26,65+,0.0212
2021-11-27,65+,0.0210
2021-11-28,65+,0.0215
2021-11-29,65+,0.0226
2021-11-30,65+,0.0235
2021-12-01,65+,0.0230
2021-12-02,65+,0.0242
2021-12-03,65+,0.0244
2021-12-04,65+,0.0249
2021-12-05,65+,0.0254
2021-12-06,65+,0.0265
2021-12-07,65+,0.0256
2021-12-08,65+,0.0260
2021-12-09,65+,0.0256
2021-12-10,65+,0.0264
2021-12-11,65+,0.0264
2021-12-12,65+,0.0274
2021-12-13,65+,0.0279
2021-12-14,65+,0.0289
2021-12-15,65+,0.0305
2021-12-16,65+,0.0316
2021-12-17,65+,0.0334
2021-12-18,65+,0.0347
2021-12-19,65+,0.0357
2021-12-20,65+,0.0396
2021-12-21,65+,0.0448
2021-12-22,65+,0.0494
2021-12-23,65+,0.0553
2021-12-24,65+,0.0595
2021-12-25,65+,0.0611
2021-12-26,65+,0.0658
2021-12-27,65+,0.0729
2021-12-28,65+,0.0809
2021-12-29,65+,0.0908
2021-12-30,65+,0.1001
2021-12-31,65+,0.1033
2022-01-01,65+,0.1053
2022-01-02,65+,0.1056
2022-01-03,65+,0.1068
2022-01-04,65+,0.1065
2022-01-05,65+,0.1033
2022-01-06,65+,0.0992
2022-01-07,65+,0.0991
2022-01-08,65+,0.1013
2022-01-09,65+,0.1050
2022-01-10,65+,0.1058
2022-01-11,65+,0.1063
2022-01-12,65+,0.1085
2022-01-13,65+,0.1085
2022-01-14,65+,0.1093
2022-01-15,65+,0.1090
2022-01-16,65+,0.1076
2022-01-17,65+,0.1057
2022-01-18,65+,0.1063
2022-01-19,65+,0.1056
2022-01-20,65+,0.1054
2022-01-21,65+,0.1049
2022-01-22,65+,0.1049
2022-01-23,65+,0.1030
2022-01-24,65+,0.1025
2022-01-25,65+,0.1002
2022-01-26,65+,0.0960
2022-01-27,65+,0.0920
2022-01-28,65+,0.0903
2022-01-29,65+,0.0878
2022-01-30,65+,0.0868
2022-01-31,65+,0.0827
2022-02-01,65+,0.0805
2022-02-02,65+,0.0785
2022-02-03,65+,0.0786
2022-02-04,65+,0.0769
2022-02-05,65+,0.0749
2022-02-06,65+,0.0727
2022-02-07,65+,0.0705
2022-02-08,65+,0.0684
2022-02-09,65+,0.0672
2022-02-10,65+,0.0650
2022-02-11,65+,0.0631
2022-02-12,65+,0.0611
2022-02-13,65+,0.0607
2022-02-14,65+,0.0597
2022-02-15,65+,0.0573
2022-02-16,65+,0.0583
2022-02-17,65+,0.0573
2022-02-18,65+,0.0575
2022-02-19,65+,0.0572
2022-02-20,65+,0.0554
2022-02-21,65+,0.0544
2022-02-22,65+,0.0533
2022-02-23,65+,0.0504
2022-02-24,65+,0.0497
2022-02-25,65+,0.0468
2022-02-26,65+,0.0466
2022-02-27,65+,0.0456
2022-02-28,65+,0.0451
2022-03-01,65+,0.0449
2022-03-02,65+,0.0451
2022-03-03,65+,0.0441
2022-03-04,65+,0.0443
2022-03-05,65+,0.0428
2022-03-06,65+,0.0425
2022-03-07,65+,0.0424
2022-03-08,65+,0.0419
2022-03-09,65+,0.0419
2022-03-10,65+,0.0430
2022-03-11,65+,0.0428
2022-03-12,65+,0.0435
2022-03-13,65+,0.0436
2022-03-14,65+,0.0453
2022-03-15,65+,0.0459
2022-03-16,65+,0.0459
2022-03-17,65+,0.0461
2022-03-18,65+,0.0469
2022-03-19,65+,0.0473
2022-03-20,65+,0.0488
2022-03-21,65+,0.0493
2022-03-22,65+,0.0509
2022-03-23,65+,0.0522
2022-03-24,65+,0.0540
2022-03-25,65+,0.0551
2022-03-26,65+,0.0566
2022-03-27,65+,0.0573
2022-03-28,65+,0.0601
2022-03-29,65+,0.0609
2022-03-30,65+,0.0633
2022-03-31,65+,0.0667
2022-04-01,65+,0.0701
2022-04-02,65+,0.0728
2022-04-03,65+,0.0764
2022-04-04,65+,0.0792
2022-04-05,65+,0.0813
2022-04-06,65+,0.0838
2022-04-07,65+,0.0848
2022-04-08,65+,0.0873
2022-04-09,65+,0.0880
2022-04-10,65+,0.0878
2022-04-11,65+,0.0904
2022-04-12,65+,0.0966
2022-04-13,65+,0.0993
2022-04-14,65+,0.1064
2022-04-15,65+,0.1100
2022-04-16,65+,0.1137
2022-04-17,65+,0.1148
2022-04-18,65+,0.1189
2022-04-19,65+,0.1190
2022-04-20,65+,0.1204
2022-04-21,65+,0.1164
2022-04-22,65+,0.1137
2022-04-23,65+,0.1125
2022-04-24,65+,0.1129
2022-04-25,65+,0.1124
2022-04-26,65+,0.1119
2022-04-27,65+,0.1100
2022-04-28,65+,0.1085
2022-04-29,65+,0.1097
2022-04-30,65+,0.1084
2022-05-01,65+,0.1076
2022-05-02,65+,0.1083
2022-05-03,65+,0.1070
2022-05-04,65+,0.1077
2022-05-05,65+,0.1069
2022-05-06,65+,0.1051
2022-05-07,65+,0.1058
2022-05-08,65+,0.1048
2022-05-09,65+,0.1008
2022-05-10,65+,0.0969
2022-05-11,65+,0.0937
2022-05-12,65+,0.0924
2022-05-13,65+,0.0886
2022-05-14,65+,0.0873
2022-05-15,65+,0.0863
2022-05-16,65+,0.0840
2022-05-17,65+,0.0837
2022-05-18,65+,0.0817
2022-05-19,65+,0.0784
2022-05-20,65+,0.0780
2022-05-21,65+,0.0756
2022-05-22,65+,0.0758
2022-05-23,65+,0.0736
2022-05-24,65+,0.0686
2022-05-25,65+,0.0662
2022-05-26,65+,0.0666
2022-05-27,65+,0.0648
2022-05-28,65+,0.0643
2022-05-29,65+,0.0628
2022-05-30,65+,0.0619
2022-05-31,65+,0.0638
2022-06-01,65+,0.0627
2022-06-02,65+,0.0608
2022-06-03,65+,0.0588
2022-06-04,65+,0.0578
2022-06-05,65+,0.0571
2022-06-06,65+,0.0559
2022-06-07,65+,0.0536
2022-06-08,65+,0.0544
2022-06-09,65+,0.0533
2022-06-10,65+,0.0526
2022-06-11,65+,0.0517
2022-06-12,65+,0.0527
2022-06-13,65+,0.0519
2022-06-14,65+,0.0518
2022-06-15,65+,0.0496
2022-06-16,65+,0.0513
2022-06-17,65+,0.0514
2022-06-18,65+,0.0528
2022-06-19,65+,0.0513
2022-06-20,65+,0.0531
2022-06-21,65+,0.0556
2022-06-22,65+,0.0595
2022-06-23,65+,0.0613
2022-06-24,65+,0.0633
2022-06-25,65+,0.0640
2022-06-26,65+,0.0670
2022-06-27,65+,0.0718
2022-06-28,65+,0.0735
2022-06-29,65+,0.0732
2022-06-30,65+,0.0748
2022-07-01,65+,0.0792
2022-07-02,65+,0.0811
2022-07-03,65+,0.0814
2022-07-04,65+,0.0812
2022-07-05,65+,0.0829
2022-07-06,65+,0.0881
2022-07-07,65+,0.0918
2022-07-08,65+,0.0928
2022-07-09,65+,0.0942
2022-07-10,65+,0.0989
2022-07-11,65+,0.1048
2022-07-12,65+,0.1101
2022-07-13,65+,0.1127
2022-07-14,65+,0.1191
2022-07-15,65+,0.1224
2022-07-16,65+,0.1244
2022-07-17,65+,0.1265
2022-07-18,65+,0.1300
2022-07-19,65+,0.1324
2022-07-20,65+,0.1339
2022-07-21,65+,0.1301
2022-07-22,65+,0.1272
2022-07-23,65+,0.1290
2022-07-24,65+,0.1270
2022-07-25,65+,0.1247
2022-07-26,65+,0.1214
2022-07-27,65+,0.1207
2022-07-28,65+,0.1212
2022-07-29,65+,0.1226
2022-07-30,65+,0.1229
2022-07-31,65+,0.1239
2022-08-01,65+,0.1228
2022-08-02,65+,0.1227
2022-08-03,65+,0.1207
2022-08-04,65+,0.1188
2022-08-05,65+,0.1190
2022-08-06,65+,0.1176
2022-08-07,65+,0.1154
2022-08-08,65+,0.1158
2022-08-09,65+,0.1148
2022-08-10,65+,0.1152
2022-08-11,65+,0.1163
2022-08-12,65+,0.1171
2022-08-13,65+,0.1170
2022-08-14,65+,0.1174
2022-08-15,65+,0.1160
2022-08-16,65+,0.1195
2022-08-17,65+,0.1201
2022-08-18,65+,0.1213
2022-08-19,65+,0.1198
2022-08-20,65+,0.1193
2022-08-21,65+,0.1193
2022-08-22,65+,0.1217
2022-08-23,65+,0.1207
2022-08-24,65+,0.1195
2022-08-25,65+,0.1185
2022-08-26,65+,0.1219
2022-08-27,65+,0.1209
2022-08-28,65+,0.1211
2022-08-29,65+,0.1199
2022-08-30,65+,0.1187
2022-08-31,65+,0.1202
2022-09-01,65+,0.1184
2022-09-02,65+,0.1149
2022-09-03,65+,0.1156
2022-09-04,65+,0.1153
2022-09-05,65+,0.1165
2022-09-06,65+,0.1160
2022-09-07,65+,0.1139
2022-09-08,65+,0.1140
2022-09-09,65+,0.1124
2022-09-10,65+,0.1129
2022-09-11,65+,0.1135
2022-09-12,65+,0.1134
2022-09-13,65+,0.1145
2022-09-14,65+,0.1138
2022-09-15,65+,0.1142
2022-09-16,65+,0.1149
2022-09-17,65+,0.1133
2022-09-18,65+,0.1133
2022-09-19,65+,0.1132
2022-09-20,65+,0.1132
2022-09-21,65+,0.1144
2022-09-22,65+,0.1151
2022-09-23,65+,0.1171
2022-09-24,65+,0.1182
2022-09-25,65+,0.1187
2022-09-26,65+,0.1201
2022-09-27,65+,0.1216
2022-09-28,65+,0.1239
2022-09-29,65+,0.1301
2022-09-30,65+,0.1307
2022-10-01,65+,0.1319
2022-10-02,65+,0.1334
2022-10-03,65+,0.1374
2022-10-04,65+,0.1390
2022-10-05,65+,0.1426
2022-10-06,65+,0.1435
2022-10-07,65+,0.1462
2022-10-08,65+,0.1496
2022-10-09,65+,0.1500
2022-10-10,65+,0.1529
2022-10-11,65+,0.1604
2022-10-12,65+,0.1649
2022-10-13,65+,0.1678
2022-10-14,65+,0.1716
2022-10-15,65+,0.1704
2022-10-16,65+,0.1728
2022-10-17,65+,0.1769
2022-10-18,65+,0.1769
2022-10-19,65+,0.1774
2022-10-20,65+,0.1786
2022-10-21,65+,0.1815
2022-10-22,65+,0.1857
2022-10-23,65+,0.1894
2022-10-24,65+,0.1898
2022-10-25,65+,0.1930
2022-10-26,65+,0.1956
2022-10-27,65+,0.1994
2022-10-28,65+,0.1975
2022-10-29,65+,0.1959
2022-10-30,65+,0.1915
2022-10-31,65+,0.1905
2022-11-01,65+,0.1879
2022-11-02,65+,0.1838
2022-11-03,65+,0.1791
2022-11-04,65+,0.1800
2022-11-05,65+,0.1803
2022-11-06,65+,0.1804
2022-11-07,65+,0.1740
2022-11-08,65+,0.1684
2022-11-09,65+,0.1611
2022-11-10,65+,0.1576
2022-11-11,65+,0.1517
2022-11-12,65+,0.1466
2022-11-13,65+,0.1434
2022-11-14,65+,0.1408
2022-11-15,65+,0.1385
2022-11-16,65+,0.1391
2022-11-17,65+,0.1374
2022-11-18,65+,0.1366
2022-11-19,65+,0.1353
2022-11-20,65+,0.1337
2022-11-21,65+,0.1326
2022-11-22,65+,0.1346
2022-11-23,65+,0.1331
2022-11-24,65+,0.1297
2022-11-25,65+,0.1293
2022-11-26,65+,0.1290
2022-11-27,65+,0.1287
2022-11-28,65+,0.1252
2022-11-29,65+,0.1227
2022-11-30,65+,0.1218
2022-12-01,65+,0.1203
2022-12-02,65+,0.1210
2022-12-03,65+,0.1209
2022-12-04,65+,0.1193
2022-12-05,65+,0.1230
2022-12-06,65+,0.1236
2022-12-07,65+,0.1245
2022-12-08,65+,0.1264
2022-12-09,65+,0.1268
2022-12-10,65+,0.1258
2022-12-11,65+,0.1278
2022-12-12,65+,0.1294
2022-12-13,65+,0.1332
2022-12-14,65+,0.1358
2022-12-15,65+,0.1374
2022-12-16,65+,0.1394
2022-12-17,65+,0.1435
2022-12-18,65+,0.1468
2022-12-19,65+,0.1498
2022-12-20,65+,0.1518
2022-12-21,65+,0.1526
2022-12-22,65+,0.1535
2022-12-23,65+,0.1558
2022-12-24,65+,0.1547
2022-12-25,65+,0.1542
2022-12-26,65+,0.1557
2022-12-27,65+,0.1585
2022-12-28,65+,0.1634
2022-12-29,65+,0.1683
2022-12-30,65+,0.1684
2022-12-31,65+,0.1713
2023-01-01,65+,0.1736
2023-01-02,65+,0.1749
2023-01-03,65+,0.1709
2023-01-04,65+,0.1694
2023-01-05,65+,0.1661
2023-01-06,65+,0.1688
2023-01-07,65+,0.1682
2023-01-08,65+,0.1655
2023-01-09,65+,0.1607
2023-01-10,65+,0.1599
2023-01-11,65+,0.1557
2023-01-12,65+,0.1535
2023-01-13,65+,0.1472
2023-01-14,65+,0.1447
2023-01-15,65+,0.1421
2023-01-16,65+,0.1411
2023-01-17,65+,0.1414
2023-01-18,65+,0.1433
2023-01-19,65+,0.1448
2023-01-20,65+,0.1439
2023-01-21,65+,0.1425
2023-01-22,65+,0.1417
2023-01-23,65+,0.1396
2023-01-24,65+,0.1345
2023-01-25,65+,0.1291
2023-01-26,65+,0.1279
2023-01-27,65+,0.1263
2023-01-28,65+,0.1251
2023-01-29,65+,0.1263
2023-01-30,65+,0.1238
2023-01-31,65+,0.1220
2023-02-01,65+,0.1231
2023-02-02,65+,0.1210
2023-02-03,65+,0.1201
2023-02-04,65+,0.1193
2023-02-05,65+,0.1182
2023-02-06,65+,0.1166
2023-02-07,65+,0.1170
2023-02-08,65+,0.1185
2023-02-09,65+,0.1206
2023-02-10,65+,0.1210
2023-02-11,65+,0.1217
2023-02-12,65+,0.1212
2023-02-13,65+,0.1241
2023-02-14,65+,0.1246
2023-02-15,65+,0.1244
2023-02-16,65+,0.1213
2023-02-17,65+,0.1220
2023-02-18,65+,0.1222
2023-02-19,65+,0.1230
2023-02-20,65+,0.1214
2023-02-21,65+,0.1206
2023-02-22,65+,0.1196
2023-02-23,65+,0.1192
2023-02-24,65+,0.1196
2023-02-25,65+,0.1189
2023-02-26,65+,0.1186
2023-02-27,65+,0.1213
2023-02-28,65+,0.1195
2023-03-01,65+,0.1193
2023-03-02,65+,0.1186
2023-03-03,65+,0.1144
2023-03-04,65+,0.1133
2023-03-05,65+,0.1127
2023-03-06,65+,0.1098
2023-03-07,65+,0.1097
2023-03-08,65+,0.1084
2023-03-09,65+,0.1097
2023-03-10,65+,0.1096
2023-03-11,65+,0.1097
2023-03-12,65+,0.1088
2023-03-13,65+,0.1099
2023-03-14,65+,0.1122
2023-03-15,65+,0.1118
2023-03-16,65+,0.1110
2023-03-17,65+,0.1137
2023-03-18,65+,0.1143
2023-03-19,65+,0.1147
2023-03-20,65+,0.1097
2023-03-21,65+,0.1095
2023-03-22,65+,0.1089
2023-03-23,65+,0.1059
2023-03-24,65+,0.1028
2023-03-25,65+,0.1023
2023-03-26,65+,0.1015
2023-03-27,65+,0.1027
2023-03-28,65+,0.1036
2023-03-29,65+,0.1031
2023-03-30,65+,0.1028
2023-03-31,65+,0.1050
2023-04-01,65+,0.1037
2023-04-02,65+,0.1059
2023-04-03,65+,0.1049
2023-04-04,65+,0.1012
2023-04-05,65+,0.1005
2023-04-06,65+,0.1000
2023-04-07,65+,0.0975
2023-04-08,65+,0.0992
2023-04-09,65+,0.0967
2023-04-10,65+,0.0995
2023-04-11,65+,0.1029
2023-04-12,65+,0.1060
2023-04-13,65+,0.1105
2023-04-14,65+,0.1120
2023-04-15,65+,0.1120
2023-04-16,65+,0.1127
2023-04-17,65+,0.1129
2023-04-18,65+,0.1083
2023-04-19,65+,0.1023
2023-04-20,65+,0.0980
2023-04-21,65+,0.0982
2023-04-22,65+,0.0967
2023-04-23,65+,0.0956
2023-04-24,65+,0.0924
2023-04-25,65+,0.0929
2023-04-26,65+,0.0968
2023-04-27,65+,0.0971
2023-04-28,65+,0.0950
2023-04-29,65+,0.0952
2023-04-30,65+,0.0948
2023-05-01,65+,0.0964
2023-05-02,65+,0.0975
2023-05-03,65+,0.0981
2023-05-04,65+,0.1004
2023-05-05,65+,0.1031
2023-05-06,65+,0.1042
2023-05-07,65+,0.1039
2023-05-08,65+,0.1028
2023-05-09,65+,0.1069
2023-05-10,65+,0.1065
2023-05-11,65+,0.1041
2023-05-12,65+,0.1014
2023-05-13,65+,0.0995
2023-05-14,65+,0.0985
2023-05-15,65+,0.1010
2023-05-16,65+,0.0945
2023-05-17,65+,0.0949
2023-05-18,65+,0.0974
2023-05-19,65+,0.0994
2023-05-20,65+,0.0997
2023-05-21,65+,0.0989
2023-05-22,65+,0.0979
2023-05-23,65+,0.1044
2023-05-24,65+,0.1078
2023-05-25,65+,0.1059
2023-05-26,65+,0.1023
2023-05-27,65+,0.1000
2023-05-28,65+,0.1004
2023-05-29,65+,0.1008
2023-05-30,65+,0.0978
2023-05-31,65+,0.0960
2023-06-01,65+,0.0984
2023-06-02,65+,0.0983
2023-06-03,65+,0.1000
2023-06-04,65+,0.0992
2023-06-05,65+,0.0957
2023-06-06,65+,0.0932
2023-06-07,65+,0.0898
2023-06-08,65+,0.0864
2023-06-09,65+,0.0838
2023-06-10,65+,0.0830
2023-06-11,65+,0.0829
2023-06-12,65+,0.0809
2023-06-13,65+,0.0801
2023-06-14,65+,0.0796
2023-06-15,65+,0.0814
2023-06-16,65+,0.0805
2023-06-17,65+,0.0779
2023-06-18,65+,0.0765
2023-06-19,65+,0.0785
2023-06-20,65+,0.0817
2023-06-21,65+,0.0824
2023-06-22,65+,0.0766
2023-06-23,65+,0.0776
2023-06-24,65+,0.0795
2023-06-25,65+,0.0789
2023-06-26,65+,0.0741
2023-06-27,65+,0.0708
2023-06-28,65+,0.0665
2023-06-29,65+,0.0646
2023-06-30,65+,0.0629
2023-07-01,65+,0.0611
2023-07-02,65+,0.0610
2023-07-03,65+,0.0611
2023-07-04,65+,0.0562
2023-07-05,65+,0.0582
2023-07-06,65+,0.0574
2023-07-07,65+,0.0596
2023-07-08,65+,0.0601
2023-07-09,65+,0.0599
2023-07-10,65+,0.0599
2023-07-11,65+,0.0648
2023-07-12,65+,0.0655
2023-07-13,65+,0.0687
2023-07-14,65+,0.0676
2023-07-15,65+,0.0708
2023-07-16,65+,0.0754
2023-07-17,65+,0.0785
2023-07-18,65+,0.0762
2023-07-19,65+,0.0727
2023-07-20,65+,0.0751
2023-07-21,65+,0.0772
2023-07-22,65+,0.0731
2023-07-23,65+,0.0701
2023-07-24,65+,0.0694
2023-07-25,65+,0.0763
2023-07-26,65+,0.0868
2023-07-27,65+,0.0877
2023-07-28,65+,0.0868
2023-07-29,65+,0.0888
2023-07-30,65+,0.0893
2023-07-31,65+,0.0899
2023-08-01,65+,0.0833
2023-08-02,65+,0.0758
2023-08-03,65+,0.0749
2023-08-04,65+,0.0777
2023-08-05,65+,0.0768
2023-08-06,65+,0.0784
2023-08-07,65+,0.0815
2023-08-08,65+,0.0797
2023-08-09,65+,0.0828
2023-08-10,65+,0.0817
2023-08-11,65+,0.0816
2023-08-12,65+,0.0870
2023-08-13,65+,0.0950
2023-08-14,65+,0.0970
2023-08-15,65+,0.1067
2023-08-16,65+,0.1107
2023-08-17,65+,0.1170
2023-08-18,65+,0.1216
2023-08-19,65+,0.1218
2023-08-20,65+,0.1182
2023-08-21,65+,0.1251
2023-08-22,65+,0.1258
2023-08-23,65+,0.1303
2023-08-24,65+,0.1344
2023-08-25,65+,0.1343
2023-08-26,65+,0.1365
2023-08-27,65+,0.1326
2023-08-28,65+,0.1325
2023-08-29,65+,0.1335
2023-08-30,65+,0.1328
2023-08-31,65+,0.1347
2023-09-01,65+,0.1394
2023-09-02,65+,0.1442
2023-09-03,65+,0.1506
2023-09-04,65+,0.1514
2023-09-05,65+,0.1594
2023-09-06,65+,0.1682
2023-09-07,65+,0.1652
2023-09-08,65+,0.1667
2023-09-09,65+,0.1661
2023-09-10,65+,0.1658
2023-09-11,65+,0.1683
2023-09-12,65+,0.1686
2023-09-13,65+,0.1684
2023-09-14,65+,0.1698
2023-09-15,65+,0.1705
2023-09-16,65+,0.1714
2023-09-17,65+,0.1753
2023-09-18,65+,0.1883
2023-09-19,65+,0.1934
2023-09-20,65+,0.1938
2023-09-21,65+,0.2025
2023-09-22,65+,0.2033
2023-09-23,65+,0.2041
2023-09-24,65+,0.2063
2023-09-25,65+,0.2034
2023-09-26,65+,0.2065
2023-09-27,65+,0.2052
2023-09-28,65+,0.2036
2023-09-29,65+,0.2047
2023-09-30,65+,0.2080
2023-10-01,65+,0.2104
2023-10-02,65+,0.2080
2023-10-03,65+,0.2041
2023-10-04,65+,0.2067
2023-10-05,65+,0.1986
2023-10-06,65+,0.1979
2023-10-07,65+,0.1926
2023-10-08,65+,0.1874
2023-10-09,65+,0.1819
2023-10-10,65+,0.1848
2023-10-11,65+,0.1822
2023-10-12,65+,0.1873
2023-10-13,65+,0.1886
2023-10-14,65+,0.1905
2023-10-15,65+,0.1919
2023-10-16,65+,0.1974
2023-10-17,65+,0.1979
2023-10-18,65+,0.2005
2023-10-19,65+,0.2085
2023-10-20,65+,0.2097
2023-10-21,65+,0.2122
2023-10-22,65+,0.2157
2023-10-23,65+,0.2211
2023-10-24,65+,0.2249
2023-10-25,65+,0.2298
2023-10-26,65+,0.2299
2023-10-27,65+,0.2329
2023-10-28,65+,0.2347
2023-10-29,65+,0.2352
2023-10-30,65+,0.2337
2023-10-31,65+,0.2309
2023-11-01,65+,0.2241
2023-11-02,65+,0.2208
2023-11-03,65+,0.2220
2023-11-04,65+,0.2206
2023-11-05,65+,0.2211
2023-11-06,65+,0.2247
2023-11-07,65+,0.2332
2023-11-08,65+,0.2351
2023-11-09,65+,0.2374
